time,XAUUSD,EURUSD,NAS100,US30,SPX500,USDJPY
2018-04-30,1316.199951171875,1.2122827768325806,6605.56982421875,24163.150390625,2648.050048828125,109.0979995727539
2018-05-01,1303.800048828125,1.2081234455108643,6681.9599609375,24099.05078125,2654.800048828125,109.322998046875
2018-05-02,1302.5999755859375,1.1991558074951172,6644.47998046875,23924.98046875,2635.669921875,109.87200164794922
2018-05-03,1310.699951171875,1.19510018825531,6643.47998046875,23930.150390625,2629.72998046875,109.8270034790039
2018-05-04,1312.699951171875,1.1989257335662842,6769.1201171875,24262.509765625,2663.419921875,109.09600067138672
2018-05-07,1312.199951171875,1.195500135421753,6821.8701171875,24357.3203125,2672.6298828125,109.14600372314453
2018-05-08,1312.0,1.1933743953704834,6815.47998046875,24360.2109375,2671.919921875,108.94300079345703
2018-05-09,1311.300048828125,1.1867886781692505,6893.2099609375,24542.5390625,2697.7900390625,109.02400207519531
2018-05-10,1320.800048828125,1.184721827507019,6963.5498046875,24739.529296875,2723.070068359375,109.84700012207031
2018-05-11,1319.0,1.1917530298233032,6952.56005859375,24831.169921875,2727.719970703125,109.43599700927734
2018-05-14,1316.5,1.1952143907546997,6964.3701171875,24899.41015625,2730.1298828125,109.33799743652344
2018-05-15,1288.9000244140625,1.1931180953979492,6888.5400390625,24706.41015625,2711.449951171875,109.73100280761719
2018-05-16,1290.199951171875,1.1820889711380005,6929.97021484375,24768.9296875,2722.4599609375,110.2969970703125
2018-05-17,1288.199951171875,1.1816978454589844,6901.6298828125,24713.98046875,2720.1298828125,110.35900115966797
2018-05-18,1290.199951171875,1.1795234680175781,6866.25,24715.08984375,2712.969970703125,110.8280029296875
2018-05-21,1290.199951171875,1.1766643524169922,6905.52978515625,25013.2890625,2733.010009765625,110.87999725341797
2018-05-22,1291.699951171875,1.1792453527450562,6893.6201171875,24834.41015625,2724.43994140625,110.97799682617188
2018-05-23,1289.300048828125,1.1788560152053833,6953.6298828125,24886.810546875,2733.2900390625,110.72599792480469
2018-05-24,1303.699951171875,1.1710150241851807,6949.7001953125,24811.759765625,2727.760009765625,109.86900329589844
2018-05-25,1303.300048828125,1.1722642183303833,6960.919921875,24753.08984375,2721.330078125,109.31199645996094
2018-05-28,1303.300048828125,1.1688934564590454,6960.919921875,24753.08984375,2721.330078125,109.62300109863281
2018-05-29,1298.699951171875,1.162696123123169,6926.5400390625,24361.44921875,2689.860107421875,109.38899993896484
2018-05-30,1301.5,1.1539349555969238,6976.3701171875,24667.779296875,2724.010009765625,108.39399719238281
2018-05-31,1300.0999755859375,1.1667250394821167,6967.72998046875,24415.83984375,2705.27001953125,108.71199798583984
2018-06-01,1294.800048828125,1.1693171262741089,7083.93017578125,24635.2109375,2734.6201171875,108.7490005493164
2018-06-04,1293.0999755859375,1.1668611764907837,7143.56982421875,24813.689453125,2746.8701171875,109.5979995727539
2018-06-05,1297.5,1.1700559854507446,7166.75,24799.98046875,2748.800048828125,109.96299743652344
2018-06-06,1297.0999755859375,1.1726216077804565,7210.080078125,25146.390625,2772.35009765625,109.85900115966797
2018-06-07,1298.699951171875,1.178550362586975,7152.830078125,25241.41015625,2770.3701171875,110.125
2018-06-08,1298.0999755859375,1.1795234680175781,7152.6201171875,25316.529296875,2779.030029296875,109.69400024414062
2018-06-11,1298.9000244140625,1.1783976554870605,7168.47998046875,25322.310546875,2782.0,109.44300079345703
2018-06-12,1295.0999755859375,1.177412509918213,7209.18017578125,25320.73046875,2786.85009765625,110.38600158691406
2018-06-13,1296.9000244140625,1.17482590675354,7205.259765625,25201.19921875,2775.6298828125,110.4520034790039
2018-06-14,1304.0,1.1807769536972046,7279.58984375,25175.310546875,2782.489990234375,110.24199676513672
2018-06-15,1274.5999755859375,1.1566576957702637,7255.759765625,25090.48046875,2779.659912109375,110.6449966430664
2018-06-18,1276.199951171875,1.159595012664795,7251.41015625,24987.470703125,2773.75,110.61699676513672
2018-06-19,1275.5999755859375,1.1630746126174927,7228.0400390625,24700.2109375,2762.590087890625,110.13800048828125
2018-06-20,1271.199951171875,1.1588560342788696,7280.7001953125,24657.80078125,2767.320068359375,110.07099914550781
2018-06-21,1267.199951171875,1.1579033136367798,7217.490234375,24461.69921875,2749.760009765625,110.35199737548828
2018-06-22,1267.4000244140625,1.1605775356292725,7197.509765625,24580.890625,2754.8798828125,109.9520034790039
2018-06-25,1265.5999755859375,1.1661399602890015,7038.169921875,24252.80078125,2717.070068359375,109.93699645996094
2018-06-26,1256.5999755859375,1.1702749729156494,7068.2001953125,24283.109375,2723.06005859375,109.64299774169922
2018-06-27,1252.800048828125,1.1650259494781494,6969.669921875,24117.58984375,2699.6298828125,110.09700012207031
2018-06-28,1247.800048828125,1.1563634872436523,7031.60009765625,24216.05078125,2716.31005859375,110.21499633789062
2018-06-29,1251.300048828125,1.1562966108322144,7040.7998046875,24271.41015625,2718.3701171875,110.48600006103516
2018-07-02,1239.800048828125,1.1678558588027954,7097.81982421875,24307.1796875,2726.7099609375,110.70999908447266
2018-07-03,1251.5999755859375,1.1642121076583862,7014.5498046875,24174.8203125,2713.219970703125,110.87100219726562
2018-07-04,1251.5999755859375,1.1659224033355713,7014.5498046875,24174.8203125,2713.219970703125,110.40799713134766
2018-07-05,1257.300048828125,1.166235089302063,7101.0498046875,24356.740234375,2736.610107421875,110.50199890136719
2018-07-06,1254.300048828125,1.1695905923843384,7207.330078125,24456.48046875,2759.820068359375,110.5790023803711
2018-07-09,1258.0999755859375,1.1752262115478516,7276.0,24776.58984375,2784.169921875,110.4219970703125
2018-07-10,1253.800048828125,1.1756960153579712,7282.60009765625,24919.66015625,2793.840087890625,110.9530029296875
2018-07-11,1242.800048828125,1.1727042198181152,7243.97998046875,24700.44921875,2774.02001953125,110.83100128173828
2018-07-12,1245.0,1.1676785945892334,7366.25,24924.890625,2798.2900390625,111.95800018310547
2018-07-13,1239.5999755859375,1.1665889024734497,7375.81982421875,25019.41015625,2801.31005859375,112.66500091552734
2018-07-16,1238.0999755859375,1.1679104566574097,7357.89990234375,25064.359375,2798.429931640625,112.39900207519531
2018-07-17,1225.699951171875,1.170946478843689,7403.89013671875,25119.890625,2809.550048828125,112.3740005493164
2018-07-18,1226.300048828125,1.1653246879577637,7390.1298828125,25199.2890625,2815.6201171875,113.01200103759766
2018-07-19,1222.4000244140625,1.164564609527588,7352.35986328125,25064.5,2804.489990234375,112.79100036621094
2018-07-20,1229.5,1.1655147075653076,7350.22998046875,25058.119140625,2801.830078125,112.36299896240234
2018-07-23,1224.0,1.1741912364959717,7371.77978515625,25044.2890625,2806.97998046875,111.0530014038086
2018-07-24,1223.9000244140625,1.1694128513336182,7406.25,25241.939453125,2820.39990234375,111.45999908447266
2018-07-25,1231.4000244140625,1.1685519218444824,7508.58984375,25414.099609375,2846.070068359375,111.24099731445312
2018-07-26,1225.300048828125,1.1737502813339233,7400.75,25527.0703125,2837.43994140625,110.84500122070312
2018-07-27,1222.5999755859375,1.1642934083938599,7296.77978515625,25451.060546875,2818.820068359375,111.14600372314453
2018-07-30,1221.300048828125,1.16604483127594,7193.10009765625,25306.830078125,2802.60009765625,110.93399810791016
2018-07-31,1223.699951171875,1.1707408428192139,7231.97998046875,25415.189453125,2816.2900390625,110.99400329589844
2018-08-01,1217.9000244140625,1.168961763381958,7272.89013671875,25333.8203125,2813.360107421875,111.80799865722656
2018-08-02,1210.5999755859375,1.1665889024734497,7372.14990234375,25326.16015625,2827.219970703125,111.62000274658203
2018-08-03,1214.199951171875,1.1586008071899414,7395.490234375,25462.580078125,2840.35009765625,111.69000244140625
2018-08-06,1208.5999755859375,1.1562297344207764,7438.990234375,25502.1796875,2850.39990234375,111.23400115966797
2018-08-07,1209.5999755859375,1.1558021306991577,7462.64990234375,25628.91015625,2858.449951171875,111.33999633789062
2018-08-08,1212.5999755859375,1.1602946519851685,7469.5498046875,25583.75,2857.699951171875,111.34500122070312
2018-08-09,1211.9000244140625,1.1610760688781738,7466.9599609375,25509.23046875,2853.580078125,110.89199829101562
2018-08-10,1211.0999755859375,1.1523923873901367,7408.2998046875,25313.140625,2833.280029296875,111.09100341796875
2018-08-13,1191.300048828125,1.1394712924957275,7401.169921875,25187.69921875,2821.929931640625,110.62899780273438
2018-08-14,1193.0,1.1402509212493896,7447.169921875,25299.919921875,2839.9599609375,110.66100311279297
2018-08-15,1177.5,1.1345715522766113,7354.66015625,25162.41015625,2818.3701171875,111.24600219726562
2018-08-16,1176.199951171875,1.134429931640625,7374.2900390625,25558.73046875,2840.68994140625,110.57599639892578
2018-08-17,1176.5,1.1371389627456665,7377.5400390625,25669.3203125,2850.1298828125,111.00399780273438
2018-08-20,1186.800048828125,1.1437721252441406,7371.419921875,25758.689453125,2857.050048828125,110.4749984741211
2018-08-21,1192.5999755859375,1.149134635925293,7397.22998046875,25822.2890625,2862.9599609375,109.947998046875
2018-08-22,1196.300048828125,1.1576753854751587,7424.60009765625,25733.599609375,2861.820068359375,110.13400268554688
2018-08-23,1187.0,1.1584800481796265,7413.83984375,25656.98046875,2856.97998046875,110.58799743652344
2018-08-24,1206.300048828125,1.154334545135498,7485.39990234375,25790.349609375,2874.68994140625,111.36699676513672
2018-08-27,1209.0,1.164890170097351,7559.1298828125,26049.640625,2896.739990234375,111.28199768066406
2018-08-28,1207.4000244140625,1.1683608293533325,7570.25,26064.01953125,2897.52001953125,111.13700103759766
2018-08-29,1204.5,1.1691256761550903,7660.18017578125,26124.5703125,2914.0400390625,111.16200256347656
2018-08-30,1197.699951171875,1.1709738969802856,7642.669921875,25986.919921875,2901.1298828125,111.71199798583984
2018-08-31,1200.300048828125,1.1664663553237915,7654.5498046875,25964.8203125,2901.52001953125,110.9990005493164
2018-09-03,1200.300048828125,1.1601063013076782,7654.5498046875,25964.8203125,2901.52001953125,111.14399719238281
2018-09-04,1192.699951171875,1.161548137664795,7622.31982421875,25952.48046875,2896.719970703125,111.08799743652344
2018-09-05,1194.9000244140625,1.1586545705795288,7523.259765625,25974.990234375,2888.60009765625,111.46099853515625
2018-09-06,1197.9000244140625,1.1635212898254395,7453.169921875,25995.869140625,2878.050048828125,111.4489974975586
2018-09-07,1193.5999755859375,1.1620069742202759,7430.259765625,25916.5390625,2871.679931640625,110.49500274658203
2018-09-10,1193.0,1.1561094522476196,7447.68017578125,25857.0703125,2877.1298828125,110.91999816894531
2018-09-11,1195.4000244140625,1.159595012664795,7507.8701171875,25971.060546875,2887.889892578125,111.14800262451172
2018-09-12,1204.699951171875,1.1596084833145142,7488.06005859375,25998.919921875,2888.919921875,111.60700225830078
2018-09-13,1202.0,1.1629259586334229,7561.68994140625,26145.990234375,2904.179931640625,111.22000122070312
2018-09-14,1195.0,1.1691803932189941,7545.5,26154.669921875,2904.97998046875,112.01200103759766
2018-09-17,1199.699951171875,1.1628988981246948,7434.72998046875,26062.119140625,2888.800048828125,111.9530029296875
2018-09-18,1196.800048828125,1.1669156551361084,7494.39990234375,26246.9609375,2904.31005859375,111.69000244140625
2018-09-19,1202.199951171875,1.167992353439331,7490.31982421875,26405.759765625,2907.949951171875,112.2770004272461
2018-09-20,1206.199951171875,1.167460560798645,7569.02978515625,26656.98046875,2930.75,112.31700134277344
2018-09-21,1196.199951171875,1.1775927543640137,7531.06982421875,26743.5,2929.669921875,112.49500274658203
2018-09-24,1199.300048828125,1.1751019954681396,7548.75,26562.05078125,2919.3701171875,112.52400207519531
2018-09-25,1200.0,1.175295352935791,7563.18994140625,26492.2109375,2915.56005859375,112.78600311279297
2018-09-26,1194.0,1.1763184070587158,7563.08984375,26385.279296875,2905.969970703125,112.96900177001953
2018-09-27,1182.300048828125,1.1748534440994263,7629.56982421875,26439.9296875,2914.0,112.7040023803711
2018-09-28,1191.5,1.1637378931045532,7627.64990234375,26458.310546875,2913.97998046875,113.35700225830078
2018-10-01,1187.0999755859375,1.1605371236801147,7645.4501953125,26651.2109375,2924.590087890625,113.7959976196289
2018-10-02,1202.4000244140625,1.157755732536316,7628.27978515625,26773.939453125,2923.429931640625,113.94599914550781
2018-10-03,1198.300048828125,1.1551746129989624,7637.43017578125,26828.390625,2925.510009765625,113.5770034790039
2018-10-04,1197.199951171875,1.147631287574768,7490.0,26627.48046875,2901.610107421875,114.48600006103516
2018-10-05,1201.199951171875,1.1518083810806274,7399.009765625,26447.05078125,2885.570068359375,113.89399719238281
2018-10-08,1184.4000244140625,1.1522595882415771,7352.81982421875,26486.779296875,2884.429931640625,113.71499633789062
2018-10-09,1187.199951171875,1.1494120359420776,7371.6201171875,26430.5703125,2880.340087890625,113.09700012207031
2018-10-10,1189.300048828125,1.1506949663162231,7044.5,25598.740234375,2785.679931640625,112.99800109863281
2018-10-11,1223.5,1.1533360481262207,6964.02978515625,25052.830078125,2728.3701171875,112.09200286865234
2018-10-12,1218.0999755859375,1.1590440273284912,7157.2099609375,25339.990234375,2767.1298828125,112.08000183105469
2018-10-15,1226.4000244140625,1.1551345586776733,7068.669921875,25250.55078125,2750.7900390625,112.19200134277344
2018-10-16,1227.300048828125,1.1583458185195923,7276.43017578125,25798.419921875,2809.919921875,111.84100341796875
2018-10-17,1223.699951171875,1.1575279235839844,7278.6298828125,25706.6796875,2809.2099609375,112.34200286865234
2018-10-18,1226.5,1.1500862836837769,7116.08984375,25379.44921875,2768.780029296875,112.62799835205078
2018-10-19,1225.300048828125,1.1460003852844238,7107.22998046875,25444.33984375,2767.780029296875,112.18499755859375
2018-10-22,1221.199951171875,1.1509466171264648,7141.2099609375,25317.41015625,2755.8798828125,112.4800033569336
2018-10-23,1233.4000244140625,1.1467890739440918,7118.669921875,25191.4296875,2740.68994140625,112.75700378417969
2018-10-24,1227.800048828125,1.147315263748169,6789.14990234375,24583.419921875,2656.10009765625,112.44400024414062
2018-10-25,1229.0999755859375,1.1399258375167847,7016.39013671875,24984.55078125,2705.570068359375,112.01200103759766
2018-10-26,1232.5,1.1377859115600586,6852.39990234375,24688.310546875,2658.68994140625,112.3499984741211
2018-10-29,1224.5,1.1398738622665405,6713.89990234375,24442.919921875,2641.25,111.90799713134766
2018-10-30,1222.5999755859375,1.137617588043213,6810.1201171875,24874.640625,2682.6298828125,112.3239974975586
2018-10-31,1212.300048828125,1.1346358060836792,6967.10009765625,25115.759765625,2711.739990234375,113.052001953125
2018-11-01,1236.0,1.1316697597503662,7069.169921875,25380.740234375,2740.3701171875,112.85099792480469
2018-11-02,1230.9000244140625,1.1403288841247559,6965.2900390625,25270.830078125,2723.06005859375,112.71499633789062
2018-11-05,1229.800048828125,1.1397570371627808,6937.08984375,25461.69921875,2738.31005859375,113.13899993896484
2018-11-06,1223.800048828125,1.141291856765747,6988.85009765625,25635.009765625,2755.449951171875,113.24600219726562
2018-11-07,1226.199951171875,1.1438506841659546,7203.1298828125,26180.30078125,2813.889892578125,113.36299896240234
2018-11-08,1222.9000244140625,1.1434059143066406,7158.58984375,26191.220703125,2806.830078125,113.5469970703125
2018-11-09,1206.4000244140625,1.1368415355682373,7039.14990234375,25989.30078125,2781.010009765625,113.9530029296875
2018-11-12,1201.300048828125,1.132502794265747,6829.10009765625,25387.1796875,2726.219970703125,113.84600067138672
2018-11-13,1199.199951171875,1.1233429908752441,6830.91015625,25286.490234375,2722.179931640625,113.69599914550781
2018-11-14,1207.9000244140625,1.1311193704605103,6769.8701171875,25080.5,2701.580078125,113.78900146484375
2018-11-15,1212.800048828125,1.131183385848999,6890.4501953125,25289.26953125,2730.199951171875,113.56400299072266
2018-11-16,1220.800048828125,1.1324899196624756,6867.02001953125,25413.220703125,2736.27001953125,113.55500030517578
2018-11-19,1223.0999755859375,1.141396164894104,6642.919921875,25017.439453125,2690.72998046875,112.7300033569336
2018-11-20,1219.0,1.1455016136169434,6526.9599609375,24465.640625,2641.889892578125,112.44300079345703
2018-11-21,1225.800048828125,1.1372424364089966,6575.66015625,24464.689453125,2649.929931640625,112.7030029296875
2018-11-22,1225.800048828125,1.1388354301452637,6575.66015625,24464.689453125,2649.929931640625,113.02100372314453
2018-11-23,1221.0,1.1403158903121948,6527.35009765625,24285.94921875,2632.56005859375,112.97799682617188
2018-11-26,1220.199951171875,1.1337354183197021,6678.33984375,24640.240234375,2673.449951171875,112.91899871826172
2018-11-27,1211.199951171875,1.1333370208740234,6701.0400390625,24748.73046875,2682.169921875,113.50399780273438
2018-11-28,1221.4000244140625,1.1298797130584717,6913.330078125,25366.4296875,2743.7900390625,113.76699829101562
2018-11-29,1224.0999755859375,1.1368545293807983,6892.39990234375,25338.83984375,2737.800048828125,113.55500030517578
2018-11-30,1220.199951171875,1.1392766237258911,6949.009765625,25538.4609375,2760.169921875,113.41100311279297
2018-12-03,1233.9000244140625,1.1342240571975708,7062.1298828125,25826.4296875,2790.3701171875,113.76300048828125
2018-12-04,1241.0999755859375,1.135486125946045,6795.2099609375,25027.0703125,2700.06005859375,113.58699798583984
2018-12-05,1241.0999755859375,1.1342884302139282,6795.2099609375,25027.0703125,2700.06005859375,112.6989974975586
2018-12-06,1238.0999755859375,1.13490629196167,6838.85009765625,24947.669921875,2695.949951171875,113.0510025024414
2018-12-07,1246.800048828125,1.1374752521514893,6613.27978515625,24388.94921875,2633.080078125,112.68900299072266
2018-12-10,1243.699951171875,1.1400948762893677,6682.740234375,24423.259765625,2637.719970703125,112.50199890136719
2018-12-11,1241.9000244140625,1.1356538534164429,6704.240234375,24370.240234375,2636.780029296875,113.18099975585938
2018-12-12,1244.4000244140625,1.1323105096817017,6763.9599609375,24527.26953125,2651.070068359375,113.38400268554688
2018-12-13,1242.699951171875,1.1373459100723267,6767.97021484375,24597.380859375,2650.5400390625,113.28500366210938
2018-12-14,1237.0,1.1363636255264282,6594.9599609375,24100.509765625,2599.949951171875,113.55999755859375
2018-12-17,1247.4000244140625,1.1305949687957764,6448.39013671875,23592.98046875,2545.93994140625,113.38999938964844
2018-12-18,1249.199951171875,1.1349835395812988,6491.52001953125,23675.640625,2546.159912109375,112.8290023803711
2018-12-19,1252.0999755859375,1.1375399827957153,6342.97021484375,23323.66015625,2506.9599609375,112.52400207519531
2018-12-20,1263.5999755859375,1.1389521360397339,6243.18994140625,22859.599609375,2467.419921875,112.41000366210938
2018-12-21,1253.800048828125,1.1456853151321411,6046.56005859375,22445.369140625,2416.6201171875,111.1709976196289
2018-12-24,1267.5,1.1372811794281006,5899.35009765625,21792.19921875,2351.10009765625,111.05400085449219
2018-12-25,1267.5,1.140393853187561,5899.35009765625,21792.19921875,2351.10009765625,110.31099700927734
2018-12-26,1269.199951171875,1.1415525674819946,6262.77001953125,22878.44921875,2467.699951171875,110.4020004272461
2018-12-27,1277.300048828125,1.1361312866210938,6288.2998046875,23138.8203125,2488.830078125,111.20600128173828
2018-12-28,1279.9000244140625,1.143105387687683,6285.27001953125,23062.400390625,2485.739990234375,110.8550033569336
2018-12-31,1278.300048828125,1.1439945697784424,6329.97021484375,23327.4609375,2506.85009765625,110.33000183105469
2019-01-01,1278.300048828125,1.1493064165115356,6329.97021484375,23327.4609375,2506.85009765625,109.62999725341797
2019-01-02,1281.0,1.14617121219635,6360.8701171875,23346.240234375,2510.030029296875,109.66799926757812
2019-01-03,1291.800048828125,1.1318106651306152,6147.1298828125,22686.220703125,2447.889892578125,107.44100189208984
2019-01-04,1282.699951171875,1.1391078233718872,6422.669921875,23433.16015625,2531.93994140625,107.80799865722656
2019-01-07,1286.800048828125,1.1410444974899292,6488.25,23531.349609375,2549.68994140625,108.52200317382812
2019-01-08,1283.199951171875,1.1479737758636475,6551.85009765625,23787.44921875,2574.409912109375,108.61599731445312
2019-01-09,1289.300048828125,1.1456066370010376,6600.68994140625,23879.119140625,2584.9599609375,108.7760009765625
2019-01-10,1284.699951171875,1.1554949283599854,6620.93994140625,24001.919921875,2596.639892578125,108.18900299072266
2019-01-11,1287.0999755859375,1.151012897491455,6601.39990234375,23995.94921875,2596.260009765625,108.2979965209961
2019-01-14,1289.0999755859375,1.146013617515564,6541.0400390625,23909.83984375,2582.610107421875,108.45800018310547
2019-01-15,1286.199951171875,1.1472889184951782,6669.64013671875,24065.58984375,2610.300048828125,108.25
2019-01-16,1291.5999755859375,1.1416828632354736,6668.56005859375,24207.16015625,2616.10009765625,108.64399719238281
2019-01-17,1291.0,1.1398088932037354,6718.4501953125,24370.099609375,2635.9599609375,109.03700256347656
2019-01-18,1281.300048828125,1.13926362991333,6784.60986328125,24706.349609375,2670.7099609375,109.15299987792969
2019-01-21,1281.300048828125,1.1365574598312378,6784.60986328125,24706.349609375,2670.7099609375,109.66100311279297
2019-01-22,1282.5,1.136932134628296,6646.81005859375,24404.48046875,2632.89990234375,109.66999816894531
2019-01-23,1283.0999755859375,1.1364023685455322,6658.759765625,24575.619140625,2638.699951171875,109.3550033569336
2019-01-24,1279.0999755859375,1.1388224363327026,6702.5498046875,24553.240234375,2642.330078125,109.49199676513672
2019-01-25,1297.4000244140625,1.1313496828079224,6787.3701171875,24737.19921875,2664.760009765625,109.59700012207031
2019-01-28,1302.4000244140625,1.1413049697875977,6697.08984375,24528.220703125,2643.85009765625,109.4000015258789
2019-01-29,1308.199951171875,1.143000841140747,6632.7900390625,24579.9609375,2640.0,109.25399780273438
2019-01-30,1309.9000244140625,1.1435366868972778,6807.91015625,25014.859375,2681.050048828125,109.41699981689453
2019-01-31,1319.699951171875,1.1487650871276855,6906.83984375,24999.669921875,2704.10009765625,108.98100280761719
2019-02-01,1316.9000244140625,1.1449507474899292,6875.52001953125,25063.890625,2706.530029296875,108.84400177001953
2019-02-04,1314.300048828125,1.1455278396606445,6959.9599609375,25239.369140625,2724.8701171875,109.43800354003906
2019-02-05,1314.199951171875,1.1436283588409424,7023.52001953125,25411.51953125,2737.699951171875,109.96099853515625
2019-02-06,1309.5,1.140992522239685,6997.6201171875,25390.30078125,2731.610107421875,109.94100189208984
2019-02-07,1309.4000244140625,1.1365960836410522,6904.97998046875,25169.529296875,2706.050048828125,109.9739990234375
2019-02-08,1313.699951171875,1.1338768005371094,6913.1298828125,25106.330078125,2707.8798828125,109.75599670410156
2019-02-11,1307.0,1.1324259042739868,6909.18017578125,25053.109375,2709.800048828125,109.80999755859375
2019-02-12,1309.199951171875,1.1279042959213257,7014.669921875,25425.759765625,2744.72998046875,110.4000015258789
2019-02-13,1310.800048828125,1.1334655284881592,7015.8798828125,25543.26953125,2753.030029296875,110.51499938964844
2019-02-14,1309.800048828125,1.12649405002594,7022.419921875,25439.390625,2745.72998046875,110.9229965209961
2019-02-15,1318.0999755859375,1.1295350790023804,7055.18017578125,25883.25,2775.60009765625,110.53800201416016
2019-02-18,1318.0999755859375,1.1298030614852905,7055.18017578125,25883.25,2775.60009765625,110.56400299072266
2019-02-19,1340.0999755859375,1.131196141242981,7066.60986328125,25891.3203125,2779.760009765625,110.59100341796875
2019-02-20,1343.300048828125,1.1343011856079102,7062.33984375,25954.439453125,2784.699951171875,110.5719985961914
2019-02-21,1323.5,1.1346358060836792,7035.16015625,25850.630859375,2774.8798828125,110.76499938964844
2019-02-22,1329.199951171875,1.1343011856079102,7090.6298828125,26031.810546875,2792.669921875,110.70800018310547
2019-02-25,1325.9000244140625,1.1342240571975708,7115.43017578125,26091.94921875,2796.110107421875,110.77200317382812
2019-02-26,1325.0999755859375,1.1367511749267578,7123.22021484375,26057.98046875,2793.89990234375,111.0459976196289
2019-02-27,1317.699951171875,1.1393154859542847,7117.0,25985.16015625,2792.3798828125,110.55599975585938
2019-02-28,1312.800048828125,1.1380189657211304,7097.52978515625,25916.0,2784.489990234375,110.86199951171875
2019-03-01,1296.4000244140625,1.1373459100723267,7151.56982421875,26026.3203125,2803.68994140625,111.35700225830078
2019-03-04,1284.800048828125,1.1375917196273804,7150.830078125,25819.650390625,2792.81005859375,111.93800354003906
2019-03-05,1282.0,1.1337354183197021,7156.7900390625,25806.630859375,2789.64990234375,111.7770004272461
2019-03-06,1284.9000244140625,1.1307101249694824,7112.47021484375,25673.4609375,2771.449951171875,111.86599731445312
2019-03-07,1283.800048828125,1.1314009428024292,7026.8798828125,25473.23046875,2748.929931640625,111.62300109863281
2019-03-08,1297.0,1.1198333501815796,7015.68994140625,25450.240234375,2743.070068359375,111.63400268554688
2019-03-11,1288.800048828125,1.1232421398162842,7164.02001953125,25650.880859375,2783.300048828125,111.08000183105469
2019-03-12,1296.300048828125,1.1259232759475708,7201.27978515625,25554.66015625,2791.52001953125,111.34200286865234
2019-03-13,1307.5,1.1287446022033691,7256.97998046875,25702.890625,2810.919921875,111.30599975585938
2019-03-14,1293.4000244140625,1.133105993270874,7243.009765625,25709.939453125,2808.47998046875,111.19599914550781
2019-03-15,1301.800048828125,1.1308379173278809,7306.990234375,25848.869140625,2822.47998046875,111.75299835205078
2019-03-18,1300.300048828125,1.1319772005081177,7326.27978515625,25914.099609375,2832.93994140625,111.56099700927734
2019-03-19,1305.0,1.133619785308838,7349.27978515625,25887.380859375,2832.570068359375,111.37300109863281
2019-03-20,1300.5,1.135486125946045,7380.75,25745.669921875,2824.22998046875,111.4010009765625
2019-03-21,1306.0999755859375,1.1427918672561646,7493.27001953125,25962.509765625,2854.8798828125,110.66000366210938
2019-03-22,1311.5999755859375,1.1375011205673218,7326.06005859375,25502.3203125,2800.7099609375,110.80599975585938
2019-03-25,1321.9000244140625,1.129586100578308,7316.9599609375,25516.830078125,2798.360107421875,110.08100128173828
2019-03-26,1314.300048828125,1.131580114364624,7351.14990234375,25657.73046875,2818.4599609375,110.06800079345703
2019-03-27,1309.9000244140625,1.127484679222107,7308.18994140625,25625.58984375,2805.3701171875,110.55400085449219
2019-03-28,1289.800048828125,1.1251758337020874,7320.47021484375,25717.4609375,2815.43994140625,110.48999786376953
2019-03-29,1293.0,1.1230024099349976,7378.77001953125,25928.6796875,2834.39990234375,110.63700103759766
2019-04-01,1288.4000244140625,1.1223849058151245,7478.419921875,26258.419921875,2867.18994140625,110.99500274658203
2019-04-02,1290.0,1.1205737590789795,7499.64013671875,26179.130859375,2867.239990234375,111.45099639892578
2019-04-03,1289.9000244140625,1.1203854084014893,7544.97021484375,26218.130859375,2873.39990234375,111.30500030517578
2019-04-04,1289.0,1.1246949434280396,7540.56982421875,26384.630859375,2879.389892578125,111.3949966430664
2019-04-05,1290.4000244140625,1.1225864887237549,7578.83984375,26424.990234375,2892.739990234375,111.65799713134766
2019-04-08,1297.0999755859375,1.121956706047058,7599.740234375,26341.01953125,2895.77001953125,111.71099853515625
2019-04-09,1303.5,1.1256444454193115,7568.490234375,26150.580078125,2878.199951171875,111.45600128173828
2019-04-10,1309.0999755859375,1.126697063446045,7611.490234375,26157.16015625,2888.2099609375,111.1050033569336
2019-04-11,1288.5999755859375,1.1276500225067139,7594.89013671875,26143.05078125,2888.320068359375,110.98500061035156
2019-04-12,1290.5999755859375,1.1260753870010376,7628.14990234375,26412.30078125,2907.409912109375,111.62100219726562
2019-04-15,1286.800048828125,1.1305055618286133,7629.1201171875,26384.76953125,2905.580078125,112.02799987792969
2019-04-16,1272.5999755859375,1.1304928064346313,7654.72998046875,26452.66015625,2907.06005859375,111.94300079345703
2019-04-17,1272.199951171875,1.128502607345581,7680.72021484375,26449.5390625,2900.449951171875,111.99299621582031
2019-04-18,1271.9000244140625,1.129713773727417,7689.72021484375,26559.5390625,2905.030029296875,112.03600311279297
2019-04-19,1271.9000244140625,1.1235954761505127,7689.72021484375,26559.5390625,2905.030029296875,111.98899841308594
2019-04-22,1273.5,1.1244546175003052,7713.490234375,26511.05078125,2907.969970703125,111.91000366210938
2019-04-23,1269.300048828125,1.1258978843688965,7810.7099609375,26656.390625,2933.679931640625,111.92900085449219
2019-04-24,1275.5,1.122435212135315,7784.41015625,26597.05078125,2927.25,111.87699890136719
2019-04-25,1275.800048828125,1.1153494119644165,7816.919921875,26462.080078125,2926.169921875,112.12999725341797
